i,j,force_x,force_y,force_z,original_center_x_px,original_center_y_px,displaced_center_x_px,displaced_center_y_px,center_dx_px,center_dy_px,rotation_angle_deg,p1_original_x_px,p1_original_y_px,p1_displaced_x_px,p1_displaced_y_px,p1_dx_px,p1_dy_px,p2_original_x_px,p2_original_y_px,p2_displaced_x_px,p2_displaced_y_px,p2_dx_px,p2_dy_px,p3_original_x_px,p3_original_y_px,p3_displaced_x_px,p3_displaced_y_px,p3_dx_px,p3_dy_px
1.000000000000000000e+01,4.000000000000000000e+00,-2.071376671213205015e-03,-1.390722117692339650e-03,-1.126001660072496052e-02,6.609859706891224960e+02,4.524532096165004873e+02,6.610119705081544907e+02,4.524509277005583954e+02,2.599981903199477529e-02,-2.281915942091927718e-03,5.017806316705208758e+01,6.609859706891224960e+02,4.994748572498082808e+02,6.609965244473071380e+02,4.738881521301781277e+02,1.055375818464199256e-02,-2.558670511963015315e+01,7.017079120673674879e+02,4.289423857998466474e+02,6.424545296729158963e+02,4.417189592851884754e+02,-5.925338239445159161e+01,1.277657348534182802e+01,6.202640293108775040e+02,4.289423857998466474e+02,6.795848574042406653e+02,4.417456716863086967e+02,5.932082809336316132e+01,1.280328588646204935e+01
1.000000000000000000e+01,5.000000000000000000e+00,-5.482234065029532172e-02,-3.409504424901345365e-02,-1.732680491016182767e-01,6.609859706891224960e+02,5.464965048831161312e+02,6.612539656622343500e+02,5.464674428559004582e+02,2.679949731118540512e-01,-2.906202721567296976e-02,-1.793539023088549982e+02,6.609859706891224960e+02,4.994748572498082808e+02,6.610111738616726598e+02,5.679028945802915587e+02,2.520317255016379931e-02,6.842803733048327786e+01,7.017079120673674879e+02,5.700073286997699142e+02,6.428137384653853132e+02,5.355413188329657714e+02,-5.889417360198217466e+01,-3.446600986680414280e+01,6.202640293108775040e+02,5.700073286997699142e+02,6.799369846596453044e+02,5.359581151544441582e+02,5.967295534876780039e+01,-3.404921354532575606e+01
1.000000000000000000e+01,6.000000000000000000e+00,-1.583190256253719230e-01,-7.929615078718781074e-02,-4.657746018124816478e-01,6.609859706891224960e+02,5.935181525164239247e+02,6.617032061453660390e+02,5.934181882102275267e+02,7.172354562435430125e-01,-9.996430619639795623e-02,3.067871308661022667e+01,6.609859706891224960e+02,6.405398001497317182e+02,6.610584295059159103e+02,6.148443595398418893e+02,7.245881679341437120e-02,-2.569544060988982892e+01,7.017079120673674879e+02,5.700073286997700279e+02,6.434862421386096685e+02,5.821563537435167746e+02,-5.822166992875781943e+01,1.214902504374674663e+01,6.202640293108775040e+02,5.700073286997700279e+02,6.805649467915727655e+02,5.832538513473239163e+02,6.030091748069526147e+01,1.324652264755388842e+01
1.000000000000000000e+01,7.000000000000000000e+00,-5.366423493715052340e-01,1.748776007433554824e-01,-2.769751119371476555e+00,6.609859706891224960e+02,6.875614477830395117e+02,6.626507342488877157e+02,6.865866091820064412e+02,1.664763559765219725e+00,-9.748386010330705176e-01,-1.714302275582456900e+02,6.609859706891224960e+02,6.405398001497317182e+02,6.595029263633339269e+02,7.077630226036275189e+02,-1.483044325788569040e+00,6.722322245389580075e+01,7.017079120673674879e+02,7.110722715996932948e+02,6.459282085455593005e+02,6.732036175022399220e+02,-5.577970352180818736e+01,-3.786865409745337274e+01,6.202640293108775040e+02,7.110722715996932948e+02,6.825210678377699196e+02,6.787931874401521100e+02,6.225703852689241558e+01,-3.227908415954118482e+01
1.000000000000000000e+01,8.000000000000000000e+00,-6.957256439595994602e-01,6.321156235078777552e-01,-5.029131116586793127e+00,6.609859706891224960e+02,7.345830954163471915e+02,6.602833265994693193e+02,7.355243066351237076e+02,-7.026440896531767066e-01,9.412112187765160343e-01,-1.258536601537895621e+02,6.609859706891224960e+02,7.816047430496549850e+02,6.573321028200580258e+02,7.567430863452370886e+02,-3.653867869064470142e+00,-2.486165670441789644e+01,7.017079120673674879e+02,7.110722715996934085e+02,6.433744199843117713e+02,7.223472972378370969e+02,-5.833349208305571665e+01,1.127502563814368841e+01,6.202640293108775040e+02,7.110722715996934085e+02,6.801434569940378196e+02,7.274825363222969372e+02,5.987942768316031561e+01,1.641026472260352875e+01
1.000000000000000000e+01,9.000000000000000000e+00,-4.445451052805205472e-01,6.998391519469153721e-01,-4.122119112064421387e+00,6.609859706891224960e+02,8.286263906829626649e+02,6.612572112364518944e+02,8.284722235440511895e+02,2.712405473293983960e-01,-1.541671389114753765e-01,-1.706911873927559782e+02,6.609859706891224960e+02,7.816047430496548714e+02,6.577905292808029571e+02,8.496265761871544555e+02,-3.195441408319538823e+00,6.802183313749958415e+01,7.017079120673674879e+02,8.521372144996165616e+02,6.446707425099339162e+02,8.148914622249779995e+02,-5.703716955743357175e+01,-3.724575227463856208e+01,6.202640293108775040e+02,8.521372144996165616e+02,6.813103619186190372e+02,8.208986322200211134e+02,6.104633260774153314e+01,-3.123858227959544820e+01
1.100000000000000000e+01,0.000000000000000000e+00,-1.379373367898207265e-11,-9.307306946338350225e-12,-2.038871430794625237e-09,7.017079120673674879e+02,1.938341476333077651e+02,7.017318021700511963e+02,1.938311555968525965e+02,2.389010268370839185e-02,-2.992036455168545217e-03,-1.799941083258558194e+02,7.017079120673674879e+02,1.468125000000000000e+02,7.017295884216763397e+02,2.152683870280663427e+02,2.167635430885184178e-02,6.845588702806634274e+01,7.424298534456124798e+02,2.173449714499616618e+02,6.831677377419814547e+02,1.831106389617794434e+02,-5.926211570363102510e+01,-3.423433248818221841e+01,6.609859706891224960e+02,2.173449714499616618e+02,7.202980803464961355e+02,1.831144408007120319e+02,5.931210965737363949e+01,-3.423053064924962996e+01
1.100000000000000000e+01,1.000000000000000000e+00,-8.348973637112428131e-10,-5.633380198200175033e-10,-5.999771418918298282e-08,7.017079120673674879e+02,2.408557952666155302e+02,7.017317743637411240e+02,2.408528185945420432e+02,2.386229637363612710e-02,-2.976672073486952286e-03,4.596638161660436595e+01,7.017079120673674879e+02,2.878774428999233237e+02,7.017295606167926962e+02,2.622900500257560452e+02,2.164854942520832992e-02,-2.558739287416727848e+01,7.424298534456124798e+02,2.173449714499616334e+02,6.831677099349573155e+02,2.301323019607038134e+02,-5.926214351065516439e+01,1.278733051074217997e+01,6.609859706891224960e+02,2.173449714499616334e+02,7.202980525394730194e+02,2.301361037971662995e+02,5.931208185035052338e+01,1.279113234720466608e+01
1.100000000000000000e+01,2.000000000000000000e+00,-8.870684422125857099e-07,-5.981609908395535358e-07,-1.873906909526369162e-05,7.017079120673674879e+02,3.348990905332310604e+02,7.017317743637411240e+02,3.348961138611575734e+02,2.386229637363612710e-02,-2.976672073486952286e-03,-1.799941083296681938e+02,7.017079120673674879e+02,2.878774428999233237e+02,7.017295606167926962e+02,3.563333452923716322e+02,2.164854942520832992e-02,6.845590239244830855e+01,7.424298534456124798e+02,3.584099143498849571e+02,6.831677099349573155e+02,3.241755972273193720e+02,-5.926214351065516439e+01,-3.423431712256558512e+01,6.609859706891224960e+02,3.584099143498849571e+02,7.202980525394730194e+02,3.241793990637818297e+02,5.931208185035052338e+01,-3.423051528610312744e+01
1.100000000000000000e+01,3.000000000000000000e+00,-1.558114132726845638e-05,-1.047648836929773297e-05,-1.989628009160894007e-04,7.017079120673674879e+02,3.819207381665389107e+02,7.017317743637411240e+02,3.819177614944654806e+02,2.386229637363612710e-02,-2.976672073430108867e-03,4.596638160850181265e+01,7.017079120673674879e+02,4.289423857998466474e+02,7.017295606167926962e+02,4.033549929256794258e+02,2.164854942520832992e-02,-2.558739287416722163e+01,7.424298534456124798e+02,3.584099143498850140e+02,6.831677099349573155e+02,3.711972448606271655e+02,-5.926214351065516439e+01,1.278733051074215155e+01,6.609859706891224960e+02,3.584099143498850140e+02,7.202980525394730194e+02,3.712010466970896800e+02,5.931208185035052338e+01,1.279113234720466608e+01
1.100000000000000000e+01,4.000000000000000000e+00,-1.419185158889444678e-03,-8.858414187816847363e-04,-8.224483102326752421e-03,7.017079120673674879e+02,4.759640334331544409e+02,7.017328280435185661e+02,4.759608794045893774e+02,2.491597615107821184e-02,-3.154028565063526912e-03,-1.799685658157063415e+02,7.017079120673674879e+02,4.289423857998466474e+02,7.017210567137669841e+02,4.973981073733475000e+02,1.314464639949619595e-02,6.845572157350085263e+01,7.424298534456124798e+02,4.994748572498082808e+02,6.831735468885652836e+02,4.652320888638881229e+02,-5.925630655704719629e+01,-3.424276838592015793e+01,6.609859706891224960e+02,4.994748572498082808e+02,7.203038805282233170e+02,4.652524419765326229e+02,5.931790983910082105e+01,-3.422241527327565791e+01
1.100000000000000000e+01,5.000000000000000000e+00,-7.662970354097147288e-03,-3.700608966963630890e-03,-3.443475720356607012e-02,7.017079120673674879e+02,5.229856810664621207e+02,7.017420725672691333e+02,5.229783602115824124e+02,3.416049990164538031e-02,-7.320854879708349472e-03,3.543895687694602259e+01,7.017079120673674879e+02,5.700073286997699142e+02,7.016922752424673035e+02,5.444155328388185353e+02,-1.563682490018436511e-02,-2.559179586095137893e+01,7.424298534456124798e+02,4.994748572498082808e+02,6.832018739467123396e+02,5.122166757613439358e+02,-5.922797949890014024e+01,1.274181851153565503e+01,6.609859706891224960e+02,4.994748572498082808e+02,7.203320685126279841e+02,5.123028720345844249e+02,5.934609782350548812e+01,1.282801478477614410e+01
1.100000000000000000e+01,6.000000000000000000e+00,-1.060053745120084767e-01,6.153527051361088601e-02,-6.104509885750046827e-01,7.017079120673674879e+02,6.170289763330778214e+02,7.019516653838420552e+02,6.165864759696470401e+02,2.437533164745673275e-01,-4.425003634307813627e-01,-1.777705695102297341e+02,7.017079120673674879e+02,5.700073286997700279e+02,7.011231159794865562e+02,6.380034156555848313e+02,-5.847960878809317364e-01,6.799608695581480333e+01,7.424298534456124798e+02,6.405398001497317182e+02,6.838204929052205898e+02,6.051514976114578985e+02,-5.860936054039189003e+01,-3.538830253827381966e+01,6.609859706891224960e+02,6.405398001497317182e+02,7.209113872668187923e+02,6.066045146418982767e+02,5.992541657769629637e+01,-3.393528550783344144e+01
1.100000000000000000e+01,7.000000000000000000e+00,-3.117336381216187502e-01,3.775623788507448397e-01,-2.454764894535424791e+00,7.017079120673674879e+02,6.640506239663855013e+02,7.025340298204425835e+02,6.624618232277540528e+02,8.261177530750956066e-01,-1.588800738631448439e+00,-1.147155262437986352e+02,7.017079120673674879e+02,7.110722715996932948e+02,6.996260089141258049e+02,6.836358496087660797e+02,-2.081903153241682958e+00,-2.743642199092721512e+01,7.424298534456124798e+02,6.405398001497317182e+02,6.856204585775669784e+02,6.492904798511248146e+02,-5.680939486804550143e+01,8.750679701393096366e+00,6.609859706891224960e+02,6.405398001497317182e+02,7.223556219696347398e+02,6.544591402233711506e+02,6.136965128051224383e+01,1.391934007363943238e+01
1.100000000000000000e+01,8.000000000000000000e+00,-1.030703275301837918e+00,1.779362789182387550e+00,-1.071658285727806259e+01,7.017079120673674879e+02,7.580939192330009746e+02,6.989278622530067651e+02,7.640715515656257821e+02,-2.780049814360722849e+00,5.977632332624807532e+00,1.707016856657363917e+02,7.017079120673674879e+02,7.110722715996932948e+02,7.024180757354890829e+02,7.849805170961730028e+02,7.101636681215950375e-01,7.390824549647970798e+01,7.424298534456124798e+02,7.816047430496548714e+02,6.788678369041749647e+02,7.565577867286829132e+02,-6.356201654143751512e+01,-2.504695632097195812e+01,6.609859706891224960e+02,7.816047430496548714e+02,7.154976741193563612e+02,7.506763508720215441e+02,5.451170343023386522e+01,-3.092839217763332726e+01
1.100000000000000000e+01,9.000000000000000000e+00,-9.558241382687060472e-01,1.712976397897226333e+00,-1.009762952830198302e+01,7.017079120673674879e+02,8.051155668663088818e+02,6.991403004593432797e+02,8.107928207380842878e+02,-2.567611608024208181e+00,5.677253871775405969e+00,-1.592471030569005563e+02,7.017079120673674879e+02,8.521372144996165616e+02,7.019216824973686926e+02,8.318180925887326111e+02,2.137704300012046588e-01,-2.031912191088395048e+01,7.424298534456124798e+02,7.816047430496549850e+02,6.793442077376803354e+02,8.026142910619651047e+02,-6.308564570793214443e+01,2.100954801231011970e+01,6.609859706891224960e+02,7.816047430496549850e+02,7.161550111429812659e+02,7.979460785635550337e+02,5.516904045385876998e+01,1.634133551390004868e+01
1.200000000000000000e+01,0.000000000000000000e+00,-2.845796364567707347e-13,-1.920191770260128857e-13,-8.321082079460367877e-11,7.424298534456123662e+02,1.703233238166538968e+02,7.424490508363576282e+02,1.703193661555603455e+02,1.919739074526205513e-02,-3.957661093551223530e-03,3.790283069671387750e+01,7.424298534456123662e+02,2.173449714499616618e+02,7.424432429077534152e+02,1.917565990830462965e+02,1.338946214104907995e-02,-2.558837236691536532e+01,7.831517948238572444e+02,1.468125000000000000e+02,7.238867782196316512e+02,1.595957290035971425e+02,-5.926501660422559326e+01,1.278322900359714254e+01,7.017079120673673742e+02,1.468125000000000000e+02,7.610171313816878182e+02,1.596057703800375975e+02,5.930921931432044403e+01,1.279327038003759753e+01
1.200000000000000000e+01,1.000000000000000000e+00,-1.042643307464673938e-09,-7.033161548478712921e-10,-7.204281143631198621e-08,7.424298534456123662e+02,2.643666190832694269e+02,7.424488865808220908e+02,2.643628220018774755e+02,1.903313520972460537e-02,-3.797081391951451224e-03,-1.799844914118245356e+02,7.424298534456123662e+02,2.173449714499616618e+02,7.424430787710182358e+02,2.858000549293866470e+02,1.322532540586962568e-02,6.845508347942498517e+01,7.831517948238572444e+02,2.878774428999233237e+02,7.238866139046717763e+02,2.536391849528106093e+02,-5.926518091918546816e+01,-3.423825794711271442e+01,7.017079120673673742e+02,2.878774428999233237e+02,7.610169670667764876e+02,2.536492261234351986e+02,5.930905499940911341e+01,-3.422821677648812511e+01
1.200000000000000000e+01,2.000000000000000000e+00,-3.399688198210629538e-08,-2.289687859229105141e-08,-1.272948631275422752e-06,7.424298534456123662e+02,3.113882667165772204e+02,7.424489504612274686e+02,3.113844379056506568e+02,1.909701561510246393e-02,-3.828810926563619432e-03,3.790291139170376766e+01,7.424298534456123662e+02,3.584099143498850140e+02,7.424431426633926776e+02,3.328216708331626705e+02,1.328921778031144640e-02,-2.558824351672234343e+01,7.831517948238572444e+02,2.878774428999233237e+02,7.238866777790938158e+02,3.006608008669501828e+02,-5.926511704476342857e+01,1.278335796702685911e+01,7.017079120673673742e+02,2.878774428999233237e+02,7.610170309411960261e+02,3.006708420168390603e+02,5.930911887382865189e+01,1.279339911691573661e+01
1.200000000000000000e+01,3.000000000000000000e+00,-1.061919949514330980e-05,-6.781354454241971209e-06,-1.437897682028958421e-04,7.424298534456123662e+02,4.054315619831927506e+02,7.424489538843764649e+02,4.054277352889939152e+02,1.910043876409872610e-02,-3.826694198835411953e-03,-1.799844914464013641e+02,7.424298534456123662e+02,3.584099143498850140e+02,7.424431460875077846e+02,4.268649682165060426e+02,1.329264189541845553e-02,6.845505386662102865e+01,7.831517948238572444e+02,4.289423857998466474e+02,7.238866812017597567e+02,3.947040982511306311e+02,-5.926511362209748768e+01,-3.423828754871601632e+01,7.017079120673673742e+02,4.289423857998466474e+02,7.610170343638617396e+02,3.947141393993449583e+02,5.930912229649436540e+01,-3.422824640050168910e+01
1.200000000000000000e+01,4.000000000000000000e+00,-1.056398587854695997e-04,-5.433931511273763668e-05,-9.406434752527172930e-04,7.424298534456123662e+02,4.524532096165004873e+02,7.424489538843764649e+02,4.524493829223016519e+02,1.910043876409872610e-02,-3.826694198835411953e-03,3.790291263048356285e+01,7.424298534456123662e+02,4.994748572498082808e+02,7.424431460875077846e+02,4.738866158498137793e+02,1.329264189541845553e-02,-2.558824139999450153e+01,7.831517948238572444e+02,4.289423857998466474e+02,7.238866812017597567e+02,4.417257458844384246e+02,-5.926511362209748768e+01,1.278336008459177719e+01,7.017079120673673742e+02,4.289423857998466474e+02,7.610170343638617396e+02,4.417357870326526950e+02,5.930912229649436540e+01,1.279340123280604757e+01
1.200000000000000000e+01,5.000000000000000000e+00,-5.381184290170705833e-03,3.481395521483810537e-03,-3.204721498490443327e-02,7.424298534456123662e+02,5.464965048831161312e+02,7.424519882951796035e+02,5.464860896195179976e+02,2.213484956723732466e-02,-1.041526359813360614e-02,-1.798753039188324578e+02,7.424298534456123662e+02,4.994748572498082808e+02,7.424053311108768867e+02,5.679232741973661405e+02,-2.452233473547948961e-02,6.844841694755785966e+01,7.831517948238572444e+02,5.700073286997699142e+02,7.239101935765538656e+02,5.357270947807126049e+02,-5.924160124730337884e+01,-3.428023391905730932e+01,7.017079120673673742e+02,5.700073286997699142e+02,7.610404401981081719e+02,5.358078998804753610e+02,5.933252813074079768e+01,-3.419942881929455325e+01
1.200000000000000000e+01,6.000000000000000000e+00,-3.384103730333971188e-02,4.483824933289059372e-02,-2.447776611138726410e-01,7.424298534456123662e+02,5.935181525164239247e+02,7.424524938399441680e+02,5.933032444018452907e+02,2.264039433180187189e-02,-2.149081145786340130e-01,-1.134875840195819734e+02,7.424298534456123662e+02,6.405398001497317182e+02,7.421135441797832755e+02,6.147363665805154369e+02,-3.163092658290906911e-01,-2.580343356921628128e+01,7.831517948238572444e+02,5.700073286997700279e+02,7.240596401229571484e+02,5.822915328583937935e+02,-5.909215470090009603e+01,1.228420415862376558e+01,7.017079120673673742e+02,5.700073286997700279e+02,7.611842972170921939e+02,5.828818337666265279e+02,5.947638514972481971e+01,1.287450506685649998e+01
1.200000000000000000e+01,7.000000000000000000e+00,-5.387981711073805968e-01,9.575449337509470693e-01,-5.406523632795307677e+00,7.424298534456123662e+02,6.875614477830395117e+02,7.418047937514036221e+02,6.892195222028943817e+02,-6.250596942087440766e-01,1.658074419854870030e+00,-1.729467717060669543e+02,7.424298534456123662e+02,6.405398001497317182e+02,7.391810492835201103e+02,7.104598658968692462e+02,-3.248804162092255865e+00,6.992006574713752798e+01,7.831517948238572444e+02,7.110722715996932948e+02,7.246928546293740965e+02,6.763161134153010607e+02,-5.845894019448314793e+01,-3.475615818439223403e+01,7.017079120673673742e+02,7.110722715996932948e+02,7.615404773413163184e+02,6.808825872965129520e+02,5.983256527394894420e+01,-3.018968430318034279e+01
1.200000000000000000e+01,8.000000000000000000e+00,-1.086225912440427877e+00,1.977628676147757059e+00,-1.169693919144683925e+01,7.424298534456123662e+02,7.345830954163471915e+02,7.396405107758109807e+02,7.412589885308198063e+02,-2.789342669801385455e+00,6.675893114472614798e+00,-1.632924307195161475e+02,7.424298534456123662e+02,7.816047430496549850e+02,7.442093791522620450e+02,7.619285118415593843e+02,1.779525706649678796e+00,-1.967623120809560078e+01,7.831517948238572444e+02,7.110722715996934085e+02,7.192178107535480649e+02,7.348095652024475157e+02,-6.393398407030917951e+01,2.373729360275410727e+01,7.017079120673673742e+02,7.110722715996934085e+02,7.554943424216228323e+02,7.270388885484525190e+02,5.378643035425545804e+01,1.596661694875911053e+01
1.200000000000000000e+01,9.000000000000000000e+00,-9.772011243740398312e-01,1.801168864652641810e+00,-1.050073731785163567e+01,7.424298534456123662e+02,8.286263906829626649e+02,7.398390222947816710e+02,8.346177673634149414e+02,-2.590831150830695151e+00,5.991376680452276560e+00,1.713677844564531938e+02,7.424298534456123662e+02,7.816047430496548714e+02,7.430785311439606176e+02,8.555625000000000000e+02,6.486776983482513970e-01,7.395775695034512864e+01,7.831517948238572444e+02,8.521372144996165616e+02,7.198690047544268964e+02,8.268793240435586540e+02,-6.328279006943034801e+01,-2.525789045605790761e+01,7.017079120673673742e+02,8.521372144996165616e+02,7.565695309859570443e+02,8.214114780466866250e+02,5.486161891858967010e+01,-3.072573645292993660e+01
1.300000000000000000e+01,0.000000000000000000e+00,-3.553737804050185870e-13,-2.397646129820384086e-13,-9.992489550007610171e-11,7.831517948238572444e+02,1.938341476333077651e+02,7.831749875126556617e+02,1.938331802880945816e+02,2.319268879841729358e-02,-9.673452131835347245e-04,-1.799903327892546372e+02,7.831517948238572444e+02,1.468125000000000000e+02,7.831713604473873147e+02,2.152704101784345880e+02,1.956562353007029742e-02,6.845791017843458803e+01,8.238737362021022363e+02,2.173449714499616618e+02,7.646116272712940827e+02,1.831114416663673126e+02,-5.926210893080815367e+01,-3.423352978359434928e+01,7.424298534456123662e+02,2.173449714499616618e+02,8.017419748192858151e+02,1.831176890194817872e+02,5.931212137367344894e+01,-3.422728243047987462e+01
1.300000000000000000e+01,1.000000000000000000e+00,-2.151331164762686960e-11,-1.450553352604907939e-11,-2.940026301394302971e-09,7.831517948238572444e+02,2.408557952666155302e+02,7.831749924239843494e+02,2.408548740988193799e+02,2.319760012710503361e-02,-9.211677961502573453e-04,5.571921975806517935e+01,7.831517948238572444e+02,2.878774428999233237e+02,7.831713653603796956e+02,2.622921039891601822e+02,1.957053652245122066e-02,-2.558533891076314148e+01,8.238737362021022363e+02,2.173449714499616334e+02,7.646116321817903554e+02,2.301331354785318126e+02,-5.926210402031188096e+01,1.278816402857017920e+01,7.424298534456123662e+02,2.173449714499616334e+02,8.017419797297827699e+02,2.301393828287661449e+02,5.931212628417040378e+01,1.279441137880451151e+01
1.300000000000000000e+01,2.000000000000000000e+00,-2.302448336840523115e-08,-1.509263660398249896e-08,-9.179328150605370828e-07,7.831517948238572444e+02,3.348990905332310604e+02,7.831749924239843494e+02,3.348981693654349101e+02,2.319760012710503361e-02,-9.211677961502573453e-04,-1.799903327937003326e+02,7.831517948238572444e+02,2.878774428999233237e+02,7.831713653603796956e+02,3.563353992557757124e+02,1.957053652245122066e-02,6.845795635585238870e+01,8.238737362021022363e+02,3.584099143498849571e+02,7.646116321817903554e+02,3.241764307451473996e+02,-5.926210402031188096e+01,-3.423348360473755747e+01,7.424298534456123662e+02,3.584099143498849571e+02,8.017419797297827699e+02,3.241826780953816751e+02,5.931212628417040378e+01,-3.422723625450328200e+01
1.300000000000000000e+01,3.000000000000000000e+00,-4.176994492514671955e-07,-2.397354419959594255e-07,-9.775863301497363811e-06,7.831517948238572444e+02,3.819207381665389107e+02,7.831749924239843494e+02,3.819198169987427605e+02,2.319760012710503361e-02,-9.211677961502573453e-04,5.571921978309310930e+01,7.831517948238572444e+02,4.289423857998466474e+02,7.831713653603796956e+02,4.033570468890835627e+02,1.957053652245122066e-02,-2.558533891076308464e+01,8.238737362021022363e+02,3.584099143498850140e+02,7.646116321817903554e+02,3.711980783784551932e+02,-5.926210402031188096e+01,1.278816402857017920e+01,7.424298534456123662e+02,3.584099143498850140e+02,8.017419797297827699e+02,3.712043257286895255e+02,5.931212628417040378e+01,1.279441137880451151e+01
1.300000000000000000e+01,4.000000000000000000e+00,-6.830281375148947556e-05,3.589349793360629043e-05,-5.434110570530632746e-04,7.831517948238572444e+02,4.759640334331544409e+02,7.831749924239843494e+02,4.759631122653582906e+02,2.319760012710503361e-02,-9.211677961502573453e-04,-1.799903327937003041e+02,7.831517948238572444e+02,4.289423857998466474e+02,7.831713653603796956e+02,4.974003421556990929e+02,1.957053652245122066e-02,6.845795635585244554e+01,8.238737362021022363e+02,4.994748572498082808e+02,7.646116321817903554e+02,4.652413736450707233e+02,-5.926210402031188096e+01,-3.423348360473755747e+01,7.424298534456123662e+02,4.994748572498082808e+02,8.017419797297827699e+02,4.652476209953050557e+02,5.931212628417040378e+01,-3.422723625450322515e+01
1.300000000000000000e+01,5.000000000000000000e+00,-8.478887116428599673e-04,1.107662428588188737e-03,-5.415985081386139044e-03,7.831517948238572444e+02,5.229856810664621207e+02,7.831749849565187560e+02,5.229847046809853737e+02,2.319013266151159769e-02,-9.763854767470547813e-04,5.556016450363295434e+01,7.831517948238572444e+02,5.700073286997699142e+02,7.831701482671046506e+02,5.444219343643355842e+02,1.835344324740617594e-02,-2.558539433543433006e+01,8.238737362021022363e+02,4.994748572498082808e+02,7.646122297474823881e+02,5.122619185536057103e+02,-5.926150645461984823e+01,1.278706130379742945e+01,7.424298534456123662e+02,4.994748572498082808e+02,8.017425768549692293e+02,5.122702611250147129e+02,5.931272340935686316e+01,1.279540387520643208e+01
1.300000000000000000e+01,6.000000000000000000e+00,-6.162672381358688667e-02,1.104904897397514796e-01,-5.221499123240868068e-01,7.831517948238572444e+02,6.170289763330778214e+02,7.831252451891045894e+02,6.165241471373394688e+02,-2.654963475265503803e-02,-5.048291957383526096e-01,-1.780887090723597623e+02,7.831517948238572444e+02,5.700073286997700279e+02,7.824139306446868432e+02,6.379403385357275056e+02,-7.378641791704012576e-01,6.793300983595747766e+01,8.238737362021022363e+02,6.405398001497317182e+02,7.649271935191690091e+02,6.051939924680420972e+02,-5.894654268293322730e+01,-3.534580768168962095e+01,7.424298534456123662e+02,6.405398001497317182e+02,8.020346114034580296e+02,6.064381104082489173e+02,5.960475795784566344e+01,-3.410168974148280086e+01
1.300000000000000000e+01,7.000000000000000000e+00,-2.682605258714350072e-01,4.909068128784914165e-01,-2.581820939605417031e+00,7.831517948238572444e+02,6.640506239663855013e+02,7.837354323009881227e+02,6.622275178673675100e+02,5.836374771308783238e-01,-1.823106099017991255e+00,-1.365934804043357076e+02,7.831517948238572444e+02,7.110722715996932948e+02,7.807170859928669415e+02,6.833688601284619608e+02,-2.434708830990302886e+00,-2.770341147123133396e+01,8.238737362021022363e+02,6.405398001497317182e+02,7.668792037309638090e+02,6.489894762839653595e+02,-5.699453247113842735e+01,8.449676134233641278e+00,7.424298534456123662e+02,6.405398001497317182e+02,8.036100071791333903e+02,6.543242171896752097e+02,6.118015373352102415e+01,1.378441703994349155e+01
1.300000000000000000e+01,8.000000000000000000e+00,-1.122055231334329495e+00,2.071434010536872261e+00,-1.220516661219343924e+01,7.831517948238572444e+02,7.580939192330009746e+02,7.803746724962638837e+02,7.651158191626568623e+02,-2.777122327593360751e+00,7.021899929655887718e+00,1.662220706011204641e+02,7.831517948238572444e+02,7.110722715996932948e+02,7.854816455283755658e+02,7.856443418113893813e+02,2.329850704518321436e+00,7.457207021169608652e+01,8.238737362021022363e+02,7.816047430496548714e+02,7.597905130049236959e+02,7.592096731328726946e+02,-6.408322319717854043e+01,-2.239506991678217673e+01,7.424298534456123662e+02,7.816047430496548714e+02,7.958518589554919345e+02,7.504934425437085110e+02,5.342200550987956831e+01,-3.111130050594636032e+01
1.300000000000000000e+01,9.000000000000000000e+00,-1.068383747220772451e+00,1.974040518264321031e+00,-1.157846602533433078e+01,7.831517948238572444e+02,8.051155668663088818e+02,7.804020299036881170e+02,8.117625666188394007e+02,-2.749764920169127436e+00,6.646999752530518890e+00,-1.636256746341138069e+02,7.831517948238572444e+02,8.521372144996165616e+02,7.848395091883214718e+02,8.324602317208477871e+02,1.687714364464227401e+00,-1.967698277876877455e+01,8.238737362021022363e+02,7.816047430496549850e+02,7.600205799092530015e+02,8.051867705883180406e+02,-6.385315629284923489e+01,2.358202753866305557e+01,7.424298534456123662e+02,7.816047430496549850e+02,7.963460006134901050e+02,7.976406975473527154e+02,5.391614716787773887e+01,1.603595449769773040e+01
1.400000000000000000e+01,0.000000000000000000e+00,-3.948135886820541330e-15,-2.663438613705876051e-15,-2.448798075850374714e-12,8.238737362021022363e+02,1.703233238166538968e+02,8.238954574543547551e+02,1.703227719721229789e+02,2.172125225251875236e-02,-5.518445309178332536e-04,5.721551986484355723e+01,8.238737362021022363e+02,2.173449714499616618e+02,8.238930870107860756e+02,1.917600024950789361e+02,1.935080868383920460e-02,-2.558496895488272571e+01,8.645956775803472283e+02,1.468125000000000000e+02,8.053314664155454921e+02,1.596021193089440544e+02,-5.926421116480173623e+01,1.278961930894405441e+01,7.831517948238572444e+02,1.468125000000000000e+02,8.424618189367324703e+02,1.596061941123459746e+02,5.931002411287522591e+01,1.279369411234597464e+01
